date,entry_time,exit_time,direction,entry_price,exit_price,qty,r_pts,pnl_pts,pnl_R,pnl_usd,pnl_pct,duration_min,exit_reason,meta
2010-07-16,09:39,09:55,SHORT,1083.0000,1075.5000,1.00,3.7500,7.5000,2.0000,375.00,0.000000,16.00,target,strategy=b1b2;target_mult=2.;abr_prev=3.46875;b1_range=3.25;b2_follow=good
2010-07-21,09:35,09:49,SHORT,1083.5000,1079.0000,1.00,2.2500,4.5000,2.0000,225.00,0.000000,14.00,target,strategy=b1b2;target_mult=2.;abr_prev=1.90625;b1_range=1.75;b2_follow=good
2010-07-28,09:35,09:47,LONG,1110.0000,1107.5000,1.00,2.5000,-2.5000,-1.0000,-125.00,0.000000,12.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.34375;b1_range=2.;b2_follow=good
2010-08-09,09:35,10:10,SHORT,1121.7500,1121.7500,1.00,2.7500,0.0000,0.0000,0.00,0.000000,35.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.65625;b1_range=2.25;b2_follow=good
2010-08-13,09:36,11:36,LONG,1081.7500,1076.7500,1.00,5.0000,-5.0000,-1.0000,-250.00,0.000000,120.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.875;b1_range=4.5;b2_follow=poor
2010-08-25,09:39,09:46,LONG,1046.7500,1043.0000,1.00,3.7500,-3.7500,-1.0000,-187.50,0.000000,7.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.78125;b1_range=3.25;b2_follow=good
2010-08-26,09:35,09:52,SHORT,1056.5000,1053.7500,1.00,2.7500,2.7500,1.0000,137.50,0.000000,17.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.875;b1_range=2.25;b2_follow=poor
2010-08-27,09:35,09:55,SHORT,1051.0000,1051.0000,1.00,3.5000,0.0000,0.0000,0.00,0.000000,20.00,stop,strategy=b1b2;target_mult=2.;abr_prev=2.34375;b1_range=3.;b2_follow=good
2010-09-06,09:54,11:29,SHORT,1105.2500,1104.5000,1.00,1.5000,0.7500,0.5000,37.50,0.000000,95.00,eod_flat,strategy=b1b2;target_mult=1.;abr_prev=1.59375;b1_range=1.;b2_follow=poor
2010-09-10,09:38,09:50,SHORT,1103.5000,1106.5000,1.00,3.0000,-3.0000,-1.0000,-150.00,0.000000,12.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.3125;b1_range=2.5;b2_follow=good
2010-09-20,09:35,09:54,SHORT,1122.5000,1124.7500,1.00,2.2500,-2.2500,-1.0000,-112.50,0.000000,19.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.21875;b1_range=1.75;b2_follow=poor
2010-10-04,09:38,09:44,LONG,1141.2500,1144.0000,1.00,2.7500,2.7500,1.0000,137.50,0.000000,6.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.40625;b1_range=2.25;b2_follow=good
2010-10-07,09:35,09:40,SHORT,1158.5000,1156.0000,1.00,2.5000,2.5000,1.0000,125.00,0.000000,5.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.15625;b1_range=2.;b2_follow=good
2010-10-12,09:40,09:49,SHORT,1155.7500,1152.5000,1.00,3.2500,3.2500,1.0000,162.50,0.000000,9.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.28125;b1_range=2.75;b2_follow=poor
2010-10-15,09:35,09:45,SHORT,1176.0000,1172.7500,1.00,3.2500,3.2500,1.0000,162.50,0.000000,10.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.8125;b1_range=2.75;b2_follow=good
2010-10-21,09:35,09:37,SHORT,1177.5000,1180.0000,1.00,2.5000,-2.5000,-1.0000,-125.00,0.000000,2.00,stop,strategy=b1b2;target_mult=2.;abr_prev=2.0625;b1_range=2.;b2_follow=poor
2010-10-22,09:35,09:37,SHORT,1176.7500,1179.0000,1.00,2.2500,-2.2500,-1.0000,-112.50,0.000000,2.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.4375;b1_range=1.75;b2_follow=poor
2010-10-25,09:35,10:00,LONG,1189.0000,1192.2500,1.00,3.2500,3.2500,1.0000,162.50,0.000000,25.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.1875;b1_range=2.75;b2_follow=good
2010-11-09,09:36,10:05,SHORT,1221.0000,1223.7500,1.00,2.7500,-2.7500,-1.0000,-137.50,0.000000,29.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.40625;b1_range=2.25;b2_follow=good
2010-11-19,09:35,09:50,SHORT,1192.5000,1188.5000,1.00,2.0000,4.0000,2.0000,200.00,0.000000,15.00,target,strategy=b1b2;target_mult=2.;abr_prev=1.40625;b1_range=1.5;b2_follow=good
2010-12-02,09:35,09:59,LONG,1209.0000,1212.0000,1.00,3.0000,3.0000,1.0000,150.00,0.000000,24.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.5625;b1_range=2.5;b2_follow=good
2010-12-08,09:35,09:52,LONG,1226.5000,1226.5000,1.00,2.5000,0.0000,0.0000,0.00,0.000000,17.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.90625;b1_range=2.;b2_follow=good
2010-12-09,09:35,10:11,SHORT,1233.0000,1230.5000,1.00,2.5000,2.5000,1.0000,125.00,0.000000,36.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.21875;b1_range=2.;b2_follow=good
2010-12-10,09:35,09:55,SHORT,1234.5000,1236.7500,1.00,2.2500,-2.2500,-1.0000,-112.50,0.000000,20.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.34375;b1_range=1.75;b2_follow=poor
2010-12-13,09:35,09:48,SHORT,1243.7500,1243.7500,1.00,2.0000,0.0000,0.0000,0.00,0.000000,13.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.15625;b1_range=1.5;b2_follow=good
2010-12-15,09:35,10:00,LONG,1240.7500,1243.0000,1.00,2.2500,2.2500,1.0000,112.50,0.000000,25.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.625;b1_range=1.75;b2_follow=poor
2010-12-31,09:36,09:40,LONG,1252.7500,1251.0000,1.00,1.7500,-1.7500,-1.0000,-87.50,0.000000,4.00,stop,strategy=b1b2;target_mult=1.;abr_prev=0.90625;b1_range=1.25;b2_follow=poor
2011-01-04,09:39,11:06,SHORT,1267.7500,1262.7500,1.00,2.5000,5.0000,2.0000,250.00,0.000000,87.00,target,strategy=b1b2;target_mult=2.;abr_prev=1.4375;b1_range=2.;b2_follow=good
2011-01-24,09:35,10:54,LONG,1281.2500,1284.0000,1.00,2.7500,2.7500,1.0000,137.50,0.000000,79.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.4375;b1_range=2.25;b2_follow=poor
2011-02-02,09:35,09:41,LONG,1301.7500,1299.5000,1.00,2.2500,-2.2500,-1.0000,-112.50,0.000000,6.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.28125;b1_range=1.75;b2_follow=poor
2011-02-09,09:35,09:51,LONG,1319.5000,1317.2500,1.00,2.2500,-2.2500,-1.0000,-112.50,0.000000,16.00,stop,strategy=b1b2;target_mult=1.;abr_prev=0.8125;b1_range=1.75;b2_follow=poor
2011-02-16,09:35,09:51,LONG,1331.7500,1329.7500,1.00,2.0000,-2.0000,-1.0000,-100.00,0.000000,16.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.21875;b1_range=1.5;b2_follow=poor
2011-02-18,09:35,10:42,SHORT,1337.7500,1340.0000,1.00,2.2500,-2.2500,-1.0000,-112.50,0.000000,67.00,stop,strategy=b1b2;target_mult=1.;abr_prev=0.875;b1_range=1.75;b2_follow=good
2011-03-11,09:35,11:42,LONG,1294.7500,1299.5000,1.00,4.7500,4.7500,1.0000,237.50,0.000000,127.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.15625;b1_range=4.25;b2_follow=good
2011-03-24,09:35,10:10,SHORT,1297.0000,1293.5000,1.00,3.5000,3.5000,1.0000,175.00,0.000000,35.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.25;b1_range=3.;b2_follow=good
2011-03-31,09:37,10:03,LONG,1323.7500,1321.5000,1.00,2.2500,-2.2500,-1.0000,-112.50,0.000000,26.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.15625;b1_range=1.75;b2_follow=good
2011-04-01,09:36,09:50,SHORT,1328.5000,1326.0000,1.00,2.5000,2.5000,1.0000,125.00,0.000000,14.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.78125;b1_range=2.;b2_follow=poor
2011-04-15,09:39,09:55,SHORT,1312.0000,1312.0000,1.00,2.2500,0.0000,0.0000,0.00,0.000000,16.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.375;b1_range=1.75;b2_follow=good
2011-04-19,09:35,09:52,LONG,1305.5000,1302.2500,1.00,3.2500,-3.2500,-1.0000,-162.50,0.000000,17.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.84375;b1_range=2.75;b2_follow=poor
2011-04-21,09:42,10:00,SHORT,1331.2500,1328.7500,1.00,2.5000,2.5000,1.0000,125.00,0.000000,18.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.5625;b1_range=2.;b2_follow=poor
2011-05-09,09:35,09:53,LONG,1339.2500,1336.5000,1.00,2.7500,-2.7500,-1.0000,-137.50,0.000000,18.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.96875;b1_range=2.25;b2_follow=poor
2011-05-18,09:38,09:43,SHORT,1324.7500,1328.0000,1.00,3.2500,-3.2500,-1.0000,-162.50,0.000000,5.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.9375;b1_range=2.75;b2_follow=good
2011-05-19,09:36,09:39,LONG,1344.2500,1342.2500,1.00,2.0000,-2.0000,-1.0000,-100.00,0.000000,3.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.5;b1_range=1.5;b2_follow=poor
2011-06-09,09:35,09:49,SHORT,1280.0000,1282.7500,1.00,2.7500,-2.7500,-1.0000,-137.50,0.000000,14.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.90625;b1_range=2.25;b2_follow=good
2011-06-20,09:40,09:51,LONG,1264.2500,1267.5000,1.00,3.2500,3.2500,1.0000,162.50,0.000000,11.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.46875;b1_range=2.75;b2_follow=poor
2011-06-28,09:35,09:36,SHORT,1278.2500,1280.2500,1.00,2.0000,-2.0000,-1.0000,-100.00,0.000000,1.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.46875;b1_range=1.5;b2_follow=poor
2011-07-04,10:01,11:29,LONG,1333.5000,1333.7500,1.00,1.5000,0.2500,0.1667,12.50,0.000000,88.00,eod_flat,strategy=b1b2;target_mult=1.;abr_prev=1.25;b1_range=1.;b2_follow=poor
2011-07-06,09:35,09:40,LONG,1332.0000,1329.5000,1.00,2.5000,-2.5000,-1.0000,-125.00,0.000000,5.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.6875;b1_range=2.;b2_follow=poor
2011-07-19,09:35,13:38,LONG,1312.7500,1317.5000,1.00,4.7500,4.7500,1.0000,237.50,0.000000,243.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.84375;b1_range=4.25;b2_follow=good
2011-07-27,09:36,10:05,SHORT,1318.0000,1314.2500,1.00,3.7500,3.7500,1.0000,187.50,0.000000,29.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.5;b1_range=3.25;b2_follow=good
2011-08-11,09:36,09:50,LONG,1138.2500,1126.0000,1.00,12.2500,-12.2500,-1.0000,-612.50,0.000000,14.00,stop,strategy=b1b2;target_mult=1.;abr_prev=6.28125;b1_range=11.75;b2_follow=poor
2011-08-29,09:36,12:43,LONG,1195.0000,1201.2500,1.00,6.2500,6.2500,1.0000,312.50,0.000000,187.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.34375;b1_range=5.75;b2_follow=poor
2011-09-07,09:35,09:44,SHORT,1177.7500,1182.5000,1.00,4.7500,-4.7500,-1.0000,-237.50,0.000000,9.00,stop,strategy=b1b2;target_mult=1.;abr_prev=3.15625;b1_range=4.25;b2_follow=poor
2011-09-23,09:35,10:04,LONG,1121.2500,1121.2500,1.00,7.7500,0.0000,0.0000,0.00,0.000000,29.00,stop,strategy=b1b2;target_mult=1.;abr_prev=6.21875;b1_range=7.25;b2_follow=poor
2011-10-05,09:35,10:04,SHORT,1112.7500,1120.5000,1.00,7.7500,-7.7500,-1.0000,-387.50,0.000000,29.00,stop,strategy=b1b2;target_mult=2.;abr_prev=6.875;b1_range=7.25;b2_follow=good
2011-10-07,09:39,10:25,SHORT,1160.7500,1166.2500,1.00,5.5000,-5.5000,-1.0000,-275.00,0.000000,46.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.90625;b1_range=5.;b2_follow=good
2011-10-10,09:35,10:12,LONG,1173.7500,1180.2500,1.00,3.2500,6.5000,2.0000,325.00,0.000000,37.00,target,strategy=b1b2;target_mult=2.;abr_prev=4.375;b1_range=2.75;b2_follow=good
2011-10-14,09:35,09:54,LONG,1216.0000,1212.7500,1.00,3.2500,-3.2500,-1.0000,-162.50,0.000000,19.00,stop,strategy=b1b2;target_mult=2.;abr_prev=2.65625;b1_range=2.75;b2_follow=good
2011-10-17,09:35,10:42,SHORT,1212.0000,1205.0000,1.00,3.5000,7.0000,2.0000,350.00,0.000000,67.00,target,strategy=b1b2;target_mult=2.;abr_prev=2.625;b1_range=3.;b2_follow=good
2011-10-19,09:35,09:40,LONG,1220.0000,1220.0000,1.00,2.7500,0.0000,0.0000,0.00,0.000000,5.00,stop,strategy=b1b2;target_mult=2.;abr_prev=5.09375;b1_range=2.25;b2_follow=good
2011-11-29,09:36,09:50,SHORT,1190.5000,1195.7500,1.00,5.2500,-5.2500,-1.0000,-262.50,0.000000,14.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.65625;b1_range=4.75;b2_follow=poor
2011-12-09,09:36,10:40,LONG,1244.2500,1244.2500,1.00,6.0000,0.0000,0.0000,0.00,0.000000,64.00,stop,strategy=b1b2;target_mult=1.;abr_prev=3.5;b1_range=5.5;b2_follow=good
2011-12-13,09:37,10:45,LONG,1246.5000,1242.2500,1.00,4.2500,-4.2500,-1.0000,-212.50,0.000000,68.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.90625;b1_range=3.75;b2_follow=good
2011-12-14,09:39,09:47,LONG,1222.5000,1218.2500,1.00,4.2500,-4.2500,-1.0000,-212.50,0.000000,8.00,stop,strategy=b1b2;target_mult=2.;abr_prev=2.65625;b1_range=3.75;b2_follow=good
2011-12-23,09:38,10:08,SHORT,1251.0000,1254.0000,1.00,3.0000,-3.0000,-1.0000,-150.00,0.000000,30.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.8125;b1_range=2.5;b2_follow=good
2011-12-27,09:36,09:39,SHORT,1256.2500,1258.2500,1.00,2.0000,-2.0000,-1.0000,-100.00,0.000000,3.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.625;b1_range=1.5;b2_follow=poor
2012-01-06,09:40,09:51,SHORT,1273.5000,1269.2500,1.00,4.2500,4.2500,1.0000,212.50,0.000000,11.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.625;b1_range=3.75;b2_follow=poor
2012-01-16,09:35,09:59,SHORT,1286.2500,1287.7500,1.00,1.5000,-1.5000,-1.0000,-75.00,0.000000,24.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.875;b1_range=1.;b2_follow=poor
2012-01-26,09:36,09:53,SHORT,1324.5000,1328.0000,1.00,3.5000,-3.5000,-1.0000,-175.00,0.000000,17.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.5;b1_range=3.;b2_follow=good
2012-01-27,09:35,12:16,LONG,1311.2500,1307.0000,1.00,4.2500,-4.2500,-1.0000,-212.50,0.000000,161.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.53125;b1_range=3.75;b2_follow=good
2012-02-22,09:37,10:01,LONG,1359.5000,1356.7500,1.00,2.7500,-2.7500,-1.0000,-137.50,0.000000,24.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.46875;b1_range=2.25;b2_follow=poor
2012-03-05,09:35,10:03,SHORT,1364.5000,1366.7500,1.00,2.2500,-2.2500,-1.0000,-112.50,0.000000,28.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.40625;b1_range=1.75;b2_follow=poor
2012-03-15,09:35,09:44,SHORT,1395.0000,1393.0000,1.00,2.0000,2.0000,1.0000,100.00,0.000000,9.00,target,strategy=b1b2;target_mult=1.;abr_prev=0.96875;b1_range=1.5;b2_follow=good
2012-04-13,09:37,09:59,SHORT,1377.2500,1374.2500,1.00,3.0000,3.0000,1.0000,150.00,0.000000,22.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.625;b1_range=2.5;b2_follow=good
2012-04-27,09:35,09:48,SHORT,1399.5000,1396.0000,1.00,1.7500,3.5000,2.0000,175.00,0.000000,13.00,target,strategy=b1b2;target_mult=2.;abr_prev=1.28125;b1_range=1.25;b2_follow=good
2012-04-30,09:35,09:42,SHORT,1395.2500,1393.2500,1.00,2.0000,2.0000,1.0000,100.00,0.000000,7.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.46875;b1_range=1.5;b2_follow=poor
2012-05-01,09:35,09:58,LONG,1394.2500,1392.0000,1.00,2.2500,-2.2500,-1.0000,-112.50,0.000000,23.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.25;b1_range=1.75;b2_follow=good
2012-05-07,09:35,09:55,LONG,1362.0000,1362.0000,1.00,3.0000,0.0000,0.0000,0.00,0.000000,20.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.71875;b1_range=2.5;b2_follow=good
2012-05-18,09:35,09:48,SHORT,1306.0000,1306.0000,1.00,3.0000,0.0000,0.0000,0.00,0.000000,13.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.90625;b1_range=2.5;b2_follow=good
2012-05-24,09:35,10:05,SHORT,1317.7500,1317.7500,1.00,3.5000,0.0000,0.0000,0.00,0.000000,30.00,stop,strategy=b1b2;target_mult=2.;abr_prev=2.65625;b1_range=3.;b2_follow=good
2012-05-28,09:37,11:29,LONG,1323.2500,1321.5000,1.00,3.7500,-1.7500,-0.4667,-87.50,0.000000,112.00,eod_flat,strategy=b1b2;target_mult=1.;abr_prev=1.5;b1_range=3.25;b2_follow=good
2012-05-31,09:36,09:38,LONG,1312.7500,1310.5000,1.00,2.2500,-2.2500,-1.0000,-112.50,0.000000,2.00,stop,strategy=b1b2;target_mult=2.;abr_prev=2.125;b1_range=1.75;b2_follow=poor
2012-06-04,09:35,09:45,LONG,1281.0000,1276.7500,1.00,4.2500,-4.2500,-1.0000,-212.50,0.000000,10.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.125;b1_range=3.75;b2_follow=poor
2012-06-08,09:36,10:05,SHORT,1308.5000,1312.5000,1.00,4.0000,-4.0000,-1.0000,-200.00,0.000000,29.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.1875;b1_range=3.5;b2_follow=poor
2012-06-13,09:35,09:44,SHORT,1316.7500,1319.7500,1.00,3.0000,-3.0000,-1.0000,-150.00,0.000000,9.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.96875;b1_range=2.5;b2_follow=poor
2012-07-10,09:35,09:51,LONG,1356.2500,1353.2500,1.00,3.0000,-3.0000,-1.0000,-150.00,0.000000,16.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.46875;b1_range=2.5;b2_follow=good
2012-07-12,09:35,11:27,SHORT,1325.2500,1325.2500,1.00,3.0000,0.0000,0.0000,0.00,0.000000,112.00,stop,strategy=b1b2;target_mult=2.;abr_prev=2.03125;b1_range=2.5;b2_follow=good
2012-07-13,09:36,09:42,LONG,1336.0000,1340.2500,1.00,4.2500,4.2500,1.0000,212.50,0.000000,6.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.15625;b1_range=3.75;b2_follow=good
2012-07-17,09:39,09:41,LONG,1356.2500,1353.0000,1.00,3.2500,-3.2500,-1.0000,-162.50,0.000000,2.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.625;b1_range=2.75;b2_follow=poor
2012-07-18,09:35,09:53,LONG,1357.0000,1360.7500,1.00,3.7500,3.7500,1.0000,187.50,0.000000,18.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.75;b1_range=3.25;b2_follow=good
2012-07-19,09:35,10:01,LONG,1372.2500,1369.2500,1.00,3.0000,-3.0000,-1.0000,-150.00,0.000000,26.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.34375;b1_range=2.5;b2_follow=good
2012-07-24,09:35,09:53,SHORT,1343.5000,1340.5000,1.00,3.0000,3.0000,1.0000,150.00,0.000000,18.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.4375;b1_range=2.5;b2_follow=good
2012-07-30,09:58,10:45,LONG,1383.5000,1383.5000,1.00,4.7500,0.0000,0.0000,0.00,0.000000,47.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.9375;b1_range=4.25;b2_follow=poor
2012-08-07,09:35,10:05,LONG,1397.5000,1399.7500,1.00,2.2500,2.2500,1.0000,112.50,0.000000,30.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.28125;b1_range=1.75;b2_follow=poor
2012-08-08,09:38,09:43,LONG,1393.7500,1393.7500,1.00,2.0000,0.0000,0.0000,0.00,0.000000,5.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.1875;b1_range=1.5;b2_follow=good
2012-08-10,09:35,10:10,SHORT,1392.7500,1395.7500,1.00,3.0000,-3.0000,-1.0000,-150.00,0.000000,35.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.1875;b1_range=2.5;b2_follow=poor
2012-08-14,09:36,15:35,SHORT,1404.2500,1400.5000,1.00,3.7500,3.7500,1.0000,187.50,0.000000,359.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.375;b1_range=3.25;b2_follow=good
2012-08-17,09:38,15:59,SHORT,1414.0000,1416.7500,1.00,2.7500,-2.7500,-1.0000,-137.50,0.000000,381.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.25;b1_range=2.25;b2_follow=good
2012-08-23,09:35,09:56,SHORT,1406.0000,1403.2500,1.00,2.7500,2.7500,1.0000,137.50,0.000000,21.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.15625;b1_range=2.25;b2_follow=poor
2012-09-11,09:35,09:51,LONG,1431.0000,1433.2500,1.00,2.2500,2.2500,1.0000,112.50,0.000000,16.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.21875;b1_range=1.75;b2_follow=poor
2012-09-13,09:35,10:04,SHORT,1435.7500,1437.7500,1.00,2.0000,-2.0000,-1.0000,-100.00,0.000000,29.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.46875;b1_range=1.5;b2_follow=poor
2012-09-14,09:35,10:11,LONG,1464.7500,1470.7500,1.00,3.0000,6.0000,2.0000,300.00,0.000000,36.00,target,strategy=b1b2;target_mult=2.;abr_prev=1.8125;b1_range=2.5;b2_follow=good
2012-09-18,09:37,10:00,SHORT,1456.7500,1459.5000,1.00,2.7500,-2.7500,-1.0000,-137.50,0.000000,23.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.25;b1_range=2.25;b2_follow=good
2012-09-19,09:37,10:02,SHORT,1459.2500,1461.7500,1.00,2.5000,-2.5000,-1.0000,-125.00,0.000000,25.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.0625;b1_range=2.;b2_follow=good
2012-10-01,10:00,10:02,LONG,1443.7500,1449.0000,1.00,5.2500,5.2500,1.0000,262.50,0.000000,2.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.28125;b1_range=4.75;b2_follow=good
2012-10-22,09:35,09:44,LONG,1428.5000,1425.2500,1.00,3.2500,-3.2500,-1.0000,-162.50,0.000000,9.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.09375;b1_range=2.75;b2_follow=poor
2012-11-02,09:41,10:07,SHORT,1427.0000,1423.0000,1.00,4.0000,4.0000,1.0000,200.00,0.000000,26.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.65625;b1_range=3.5;b2_follow=poor
2012-11-09,09:36,10:08,LONG,1372.7500,1376.7500,1.00,4.0000,4.0000,1.0000,200.00,0.000000,32.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.28125;b1_range=3.5;b2_follow=poor
2012-12-12,09:38,11:20,SHORT,1431.0000,1431.0000,1.00,2.7500,0.0000,0.0000,0.00,0.000000,102.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.65625;b1_range=2.25;b2_follow=poor
2012-12-17,09:35,09:54,LONG,1419.0000,1423.0000,1.00,2.0000,4.0000,2.0000,200.00,0.000000,19.00,target,strategy=b1b2;target_mult=2.;abr_prev=1.34375;b1_range=1.5;b2_follow=good
2012-12-19,09:41,10:16,SHORT,1445.7500,1442.5000,1.00,3.2500,3.2500,1.0000,162.50,0.000000,35.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.625;b1_range=2.75;b2_follow=poor
2012-12-28,09:41,09:46,LONG,1406.0000,1402.7500,1.00,3.2500,-3.2500,-1.0000,-162.50,0.000000,5.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.1875;b1_range=2.75;b2_follow=poor
2013-01-04,09:36,09:44,SHORT,1453.7500,1456.7500,1.00,3.0000,-3.0000,-1.0000,-150.00,0.000000,8.00,stop,strategy=b1b2;target_mult=2.;abr_prev=2.15625;b1_range=2.5;b2_follow=good
2013-01-28,09:36,10:07,SHORT,1496.7500,1493.7500,1.00,3.0000,3.0000,1.0000,150.00,0.000000,31.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.875;b1_range=2.5;b2_follow=poor
2013-02-13,09:35,09:49,LONG,1520.7500,1518.0000,1.00,2.7500,-2.7500,-1.0000,-137.50,0.000000,14.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.03125;b1_range=2.25;b2_follow=good
2013-02-19,09:35,09:48,LONG,1521.0000,1522.7500,1.00,1.7500,1.7500,1.0000,87.50,0.000000,13.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.21875;b1_range=1.25;b2_follow=poor
2013-02-21,09:38,09:54,SHORT,1502.2500,1498.7500,1.00,3.5000,3.5000,1.0000,175.00,0.000000,16.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.75;b1_range=3.;b2_follow=good
2013-03-01,09:36,10:00,SHORT,1502.7500,1507.2500,1.00,4.5000,-4.5000,-1.0000,-225.00,0.000000,24.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.4375;b1_range=4.;b2_follow=good
2013-03-05,09:35,09:43,LONG,1534.0000,1534.0000,1.00,2.2500,0.0000,0.0000,0.00,0.000000,8.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.34375;b1_range=1.75;b2_follow=good
2013-03-06,09:39,09:57,SHORT,1542.2500,1544.5000,1.00,2.2500,-2.2500,-1.0000,-112.50,0.000000,18.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.8125;b1_range=1.75;b2_follow=good
2013-03-12,09:36,10:00,SHORT,1553.0000,1555.2500,1.00,2.2500,-2.2500,-1.0000,-112.50,0.000000,24.00,stop,strategy=b1b2;target_mult=1.;abr_prev=0.96875;b1_range=1.75;b2_follow=good
2013-03-21,09:37,10:05,LONG,1545.2500,1545.2500,1.00,2.5000,0.0000,0.0000,0.00,0.000000,28.00,stop,strategy=b1b2;target_mult=2.;abr_prev=2.21875;b1_range=2.;b2_follow=good
2013-04-02,09:35,10:09,LONG,1563.7500,1567.0000,1.00,3.2500,3.2500,1.0000,162.50,0.000000,34.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.375;b1_range=2.75;b2_follow=poor
